volcano,lat,lon,v_alt,yyyy,mm,dd,type,vei,p_alt_obs,p_alt_est,so2(kt)
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,16,exp,4,8.0,-999.0,33.0
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,17,exp,4,8.0,-999.0,19.0
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,18,exp,4,5.0,-999.0,9.0
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,19,exp,4,6.0,-999.0,12.0
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,20,exp,4,5.0,-999.0,6.0
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,21,exp,4,3.0,-999.0,4.0
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,22,exp,4,3.0,-999.0,1.0
Eyjafjallajokull,63.63,-19.62,1.666,2010,5,23,exp,4,3.0,-999.0,1.0
Pacaya,14.381,-90.601,2.552,2010,5,28,exp,3,18.0,-999.0,23.0
South_Sarigan,16.58,145.78,-0.184,2010,5,29,exp,3,12.0,-999.0,0.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,15,eff,2,-999.0,3.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,16,eff,2,-999.0,3.0,0.17
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,17,eff,2,-999.0,3.0,0.15
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,18,eff,2,-999.0,3.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,19,eff,2,-999.0,3.0,0.05
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,20,eff,2,-999.0,3.0,0.04
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,21,eff,2,-999.0,3.0,0.04
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,22,eff,2,-999.0,3.0,0.03
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,23,eff,2,-999.0,3.0,0.03
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,24,eff,2,-999.0,3.0,0.03
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,25,eff,2,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,26,eff,2,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2010,10,27,eff,2,-999.0,3.0,0.01
Sheveluch,56.653,161.36,3.283,2010,10,27,exp,3,12.0,-999.0,11.0
Merapi,-7.542,110.442,2.911,2010,11,4,exp,4,17.0,-999.0,300.0
Bromo,-7.942,112.95,2.329,2010,11,29,exp,3,4.0,-999.0,5.0
Kizimen,55.131,160.32,2.334,2010,12,13,exp,3,10.0,-999.0,37.0
Bromo,-7.942,112.95,2.329,2010,12,20,exp,3,6.0,-999.0,5.0
Bromo,-7.942,112.95,2.329,2010,12,26,exp,3,6.0,-999.0,7.0
Kizimen,55.131,160.32,2.334,2011,1,1,exp,3,8.0,-999.0,23.0
Etna,37.734,15.004,3.35,2011,1,12,exp,1,7.0,-999.0,7.0
Bromo,-7.942,112.95,2.329,2011,1,28,exp,3,6.0,-999.0,6.0
Bromo,-7.942,112.95,2.329,2011,1,29,exp,3,4.0,-999.0,10.0
Kirishimayama,31.934,130.862,1.7,2011,1,26,exp,2,4.0,-999.0,30.0
Bromo,-7.942,112.95,2.329,2011,2,12,exp,3,8.0,-999.0,8.0
Etna,37.734,15.004,3.35,2011,2,18,exp,1,8.0,-999.0,8.0
Bulusan,12.77,124.05,1.565,2011,2,21,exp,2,5.0,-999.0,1.2
Etna,37.734,15.004,3.35,2011,4,10,exp,1,5.0,-999.0,5.0
Planchon_Peteroa,-35.223,-70.568,3.977,2011,5,2,exp,3,6.0,-999.0,1.0
Etna,37.734,15.004,3.35,2011,5,12,exp,1,6.0,-999.0,6.0
Grimsvotn,64.42,-17.33,1.725,2011,5,21,exp,4,12.0,-999.0,300.0
Cordon_Caulle,-40.59,-72.117,2.236,2011,6,4,exp,5,14.0,-999.0,200.0
Nabro,13.37,41.7,2.218,2011,6,13,exp,4,18.0,-999.0,681.0
Nabro,13.37,41.7,2.218,2011,6,14,exp,4,18.0,-999.0,160.0
Nabro,13.37,41.7,2.218,2011,6,15,exp,4,18.0,-999.0,700.0
Nabro,13.37,41.7,2.218,2011,6,16,exp,4,18.0,-999.0,434.0
Nabro,13.37,41.7,2.218,2011,6,17,exp,4,6.0,-999.0,200.0
Nabro,13.37,41.7,2.218,2011,6,18,exp,4,6.0,-999.0,200.0
Nabro,13.37,41.7,2.218,2011,6,19,exp,4,6.0,-999.0,98.0
Nabro,13.37,41.7,2.218,2011,6,20,exp,4,6.0,-999.0,120.0
Nabro,13.37,41.7,2.218,2011,6,21,exp,4,6.0,-999.0,70.0
Nabro,13.37,41.7,2.218,2011,6,22,exp,4,6.0,-999.0,139.0
Nabro,13.37,41.7,2.218,2011,6,23,exp,4,6.0,-999.0,31.0
Nabro,13.37,41.7,2.218,2011,6,24,exp,4,6.0,-999.0,69.0
Nabro,13.37,41.7,2.218,2011,6,25,exp,4,6.0,-999.0,19.0
Nabro,13.37,41.7,2.218,2011,6,26,exp,4,6.0,-999.0,175.0
Nabro,13.37,41.7,2.218,2011,6,27,exp,4,6.0,-999.0,85.0
Nabro,13.37,41.7,2.218,2011,6,28,exp,4,6.0,-999.0,33.0
Nabro,13.37,41.7,2.218,2011,6,29,exp,4,6.0,-999.0,33.0
Nabro,13.37,41.7,2.218,2011,6,30,exp,4,6.0,-999.0,33.0
Nabro,13.37,41.7,2.218,2011,7,1,exp,4,6.0,-999.0,36.0
Nabro,13.37,41.7,2.218,2011,7,2,exp,4,6.0,-999.0,38.0
Nabro,13.37,41.7,2.218,2011,7,3,exp,4,6.0,-999.0,16.0
Soputan,1.108,124.725,1.784,2011,7,3,exp,3,14.0,-999.0,10.0
Nabro,13.37,41.7,2.218,2011,7,4,exp,4,6.0,-999.0,16.0
Nabro,13.37,41.7,2.218,2011,7,5,exp,4,6.0,-999.0,39.0
Nabro,13.37,41.7,2.218,2011,7,6,exp,4,6.0,-999.0,39.0
Nabro,13.37,41.7,2.218,2011,7,7,exp,4,6.0,-999.0,39.0
Nabro,13.37,41.7,2.218,2011,7,8,exp,4,6.0,-999.0,47.0
Nabro,13.37,41.7,2.218,2011,7,9,exp,4,6.0,-999.0,21.0
Etna,37.734,15.004,3.35,2011,7,9,exp,1,7.0,-999.0,2.7
Nabro,13.37,41.7,2.218,2011,7,10,exp,4,6.0,-999.0,10.0
Nabro,13.37,41.7,2.218,2011,7,11,exp,4,6.0,-999.0,3.0
Nabro,13.37,41.7,2.218,2011,7,12,exp,4,6.0,-999.0,6.0
Nabro,13.37,41.7,2.218,2011,7,13,exp,4,6.0,-999.0,6.0
Nabro,13.37,41.7,2.218,2011,7,14,exp,4,6.0,-999.0,6.0
Nabro,13.37,41.7,2.218,2011,7,15,exp,4,6.0,-999.0,6.0
Nabro,13.37,41.7,2.218,2011,7,16,exp,4,6.0,-999.0,6.0
Nabro,13.37,41.7,2.218,2011,7,17,exp,4,6.0,-999.0,6.0
Nabro,13.37,41.7,2.218,2011,7,18,exp,4,6.0,-999.0,6.0
Nabro,13.37,41.7,2.218,2011,7,19,exp,4,6.0,-999.0,6.0
Etna,37.734,15.004,3.35,2011,7,19,exp,1,5.0,-999.0,5.0
Nabro,13.37,41.7,2.218,2011,7,20,exp,4,6.0,-999.0,6.0
Etna,37.734,15.004,3.35,2011,7,25,exp,1,7.0,-999.0,2.9
Nabro,13.37,41.7,2.218,2011,7,26,exp,4,6.0,-999.0,12.0
Etna,37.734,15.004,3.35,2011,7,30,exp,1,6.0,-999.0,5.0
Etna,37.734,15.004,3.35,2011,8,5,exp,1,11.0,-999.0,6.4
Etna,37.734,15.004,3.35,2011,8,12,exp,1,4.0,-999.0,3.2
Soputan,1.108,124.725,1.784,2011,8,14,exp,3,4.0,-999.0,2.0
Etna,37.734,15.004,3.35,2011,8,20,exp,1,9.0,-999.0,3.6
Etna,37.734,15.004,3.35,2011,8,29,exp,1,10.0,-999.0,3.2
Etna,37.734,15.004,3.35,2011,9,8,exp,1,10.0,-999.0,9.0
Etna,37.734,15.004,3.35,2011,9,19,exp,1,8.0,-999.0,1.3
Etna,37.734,15.004,3.35,2011,9,28,exp,1,11.0,-999.0,3.1
Etna,37.734,15.004,3.35,2011,10,8,exp,1,-999.0,13.35,5.0
Etna,37.734,15.004,3.35,2011,10,23,exp,1,6.0,-999.0,2.3
Hudson,-45.9,-72.97,1.905,2011,10,26,exp,1,-999.0,11.905,1.0
Nyamuragira,-1.408,29.2,3.058,2011,11,7,eff,2,-999.0,8.058,37.0
Nyamuragira,-1.408,29.2,3.058,2011,11,8,eff,2,-999.0,8.058,31.0
Nyamuragira,-1.408,29.2,3.058,2011,11,9,eff,2,-999.0,8.058,108.0
Nyamuragira,-1.408,29.2,3.058,2011,11,10,eff,2,-999.0,8.058,141.0
Nyamuragira,-1.408,29.2,3.058,2011,11,11,eff,2,-999.0,8.058,155.0
Nyamuragira,-1.408,29.2,3.058,2011,11,12,eff,2,-999.0,8.058,98.0
Nyamuragira,-1.408,29.2,3.058,2011,11,13,eff,2,-999.0,8.058,113.0
Nyamuragira,-1.408,29.2,3.058,2011,11,14,eff,2,-999.0,8.058,92.0
Nyamuragira,-1.408,29.2,3.058,2011,11,15,eff,2,-999.0,5.0,37.0
Etna,37.734,15.004,3.35,2011,11,15,exp,1,11.0,-999.0,4.8
Nyamuragira,-1.408,29.2,3.058,2011,11,16,eff,2,-999.0,5.0,46.0
Nyamuragira,-1.408,29.2,3.058,2011,11,17,eff,2,-999.0,5.0,35.0
Nyamuragira,-1.408,29.2,3.058,2011,11,18,eff,2,-999.0,5.0,18.0
Nyamuragira,-1.408,29.2,3.058,2011,11,19,eff,2,-999.0,5.0,24.0
Nyamuragira,-1.408,29.2,3.058,2011,11,20,eff,2,-999.0,5.0,34.0
Nyamuragira,-1.408,29.2,3.058,2011,11,21,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,22,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,23,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,24,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,25,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,26,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,27,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,28,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,29,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,11,30,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,12,1,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,12,2,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,12,3,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,12,4,eff,2,-999.0,5.0,20.0
Gamalama,0.8,127.33,1.715,2011,12,4,exp,2,6.0,-999.0,8.0
Nyamuragira,-1.408,29.2,3.058,2011,12,5,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,12,6,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,12,7,eff,2,-999.0,5.0,20.0
Nyamuragira,-1.408,29.2,3.058,2011,12,8,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,9,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,10,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,11,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,12,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,13,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,14,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,15,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,16,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,17,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,18,eff,2,-999.0,5.0,10.0
Zubair_Group,15.05,42.18,0.191,2011,12,18,eff,2,-999.0,5.191,1.0
Nyamuragira,-1.408,29.2,3.058,2011,12,19,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,20,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,21,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,22,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,23,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,24,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,25,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,26,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,27,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,28,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,29,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,30,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2011,12,31,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,1,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,2,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,3,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,4,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,5,eff,2,-999.0,5.0,10.0
Etna,37.734,15.004,3.35,2012,1,5,exp,1,9.0,-999.0,6.5
Nyamuragira,-1.408,29.2,3.058,2012,1,6,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,7,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,8,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,9,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,10,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,11,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,12,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,13,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,14,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,15,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,16,eff,2,-999.0,5.0,10.0
Nyamuragira,-1.408,29.2,3.058,2012,1,17,eff,2,-999.0,5.0,10.0
Etna,37.734,15.004,3.35,2012,2,9,exp,1,9.0,-999.0,1.1
Etna,37.734,15.004,3.35,2012,3,4,exp,1,8.0,-999.0,5.0
Etna,37.734,15.004,3.35,2012,3,18,exp,1,8.0,-999.0,6.8
Etna,37.734,15.004,3.35,2012,4,1,exp,1,11.0,-999.0,7.4
Etna,37.734,15.004,3.35,2012,4,12,exp,1,6.0,-999.0,2.7
Etna,37.734,15.004,3.35,2012,4,24,exp,1,6.0,-999.0,9.1
Tongariro,-39.157,175.632,1.978,2012,8,6,exp,2,-999.0,11.978,1.0
Soputan,1.108,124.725,1.784,2012,8,27,exp,3,12.0,-999.0,2.0
Bezymianny,55.978,160.587,2.882,2012,9,1,exp,3,12.0,-999.0,3.0
San_Cristobal,12.702,-87.004,1.745,2012,9,8,exp,2,3.5,-999.0,5.0
Fuego,14.473,-90.88,3.763,2012,9,13,exp,3,8.0,-999.0,2.0
Soputan,1.108,124.725,1.784,2012,9,18,exp,3,9.0,-999.0,10.0
Tolbachik,55.832,160.326,3.611,2012,11,27,eff,4,10.0,-999.0,40.0
Copahue,-37.85,-71.17,2.965,2012,12,22,exp,2,10.0,-999.0,500.0
San_Cristobal,12.702,-87.004,1.745,2012,12,26,exp,2,4.5,-999.0,1.0
Paluweh,-8.32,121.708,0.875,2013,2,2,exp,2,17.0,-999.0,40.0
Etna,37.734,15.004,3.35,2013,2,28,exp,2,4.0,-999.0,9.0
Manam,-4.1,145.061,1.807,2013,4,13,exp,2,-999.0,11.807,10.0
Etna,37.734,15.004,3.35,2013,4,27,exp,2,4.0,-999.0,7.0
Cleveland,52.82,-169.95,1.73,2013,5,5,exp,2,5.0,-999.0,1.0
Pavlof,55.42,-161.9,2.519,2013,6,25,exp,3,-999.0,12.519,5.0
Veniaminof,56.17,-159.38,2.507,2013,8,12,eff,3,7.0,-999.0,5.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,13,exp,1,7.0,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,14,exp,1,7.0,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,15,exp,1,10.0,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,16,exp,1,10.0,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,17,exp,1,10.0,-999.0,2.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,18,exp,1,10.0,-999.0,30.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,19,exp,1,9.0,-999.0,10.0
Kliuchevskoi,56.057,160.638,4.835,2013,10,20,exp,1,8.0,-999.0,5.0
Etna,37.734,15.004,3.35,2013,10,26,exp,2,8.0,-999.0,10.0
Etna,37.734,15.004,3.35,2013,11,17,exp,2,4.0,-999.0,10.0
Kliuchevskoi,56.057,160.638,4.835,2013,11,19,exp,1,12.0,-999.0,2.0
Etna,37.734,15.004,3.35,2013,11,23,exp,2,8.0,-999.0,5.0
Etna,37.734,15.004,3.35,2013,12,2,exp,2,4.0,-999.0,10.0
Etna,37.734,15.004,3.35,2013,12,14,exp,2,4.0,-999.0,5.0
San_Miguel,13.434,-88.269,2.13,2013,12,29,exp,2,-999.0,12.13,5.0
Etna,37.734,15.004,3.35,2013,12,30,exp,2,4.0,-999.0,10.0
Sinabung,3.17,98.392,2.46,2014,1,11,exp,2,7.0,-999.0,20.0
Kelut,-7.93,112.308,1.731,2014,2,13,exp,4,19.0,-999.0,200.0
Pacaya,14.381,-90.601,2.552,2014,3,2,exp,2,5.0,-999.0,2.0
Sangeang_Api,-8.18,119.058,1.949,2014,5,30,exp,3,17.0,-999.0,100.0
Pavlof,55.42,-161.9,2.519,2014,6,3,exp,2,-999.0,12.519,10.0
Zhupanovsky,53.589,159.15,2.899,2014,6,6,exp,3,6.0,-999.0,5.0
Zhupanovsky,53.589,159.15,2.899,2014,6,7,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,8,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,9,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,10,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,11,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,12,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,13,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,14,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,15,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,16,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,17,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,18,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,19,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,20,exp,3,9.0,-999.0,6.0
Zhupanovsky,53.589,159.15,2.899,2014,6,21,exp,3,5.0,-999.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2014,6,21,eff,0,-999.0,7.631,1.0
Zhupanovsky,53.589,159.15,2.899,2014,6,22,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,23,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,24,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,25,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,26,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,27,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,28,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,29,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,6,30,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,1,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,2,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,3,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,4,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,5,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,6,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,7,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,8,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,9,exp,3,6.0,-999.0,5.0
Zhupanovsky,53.589,159.15,2.899,2014,7,10,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,11,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,12,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,13,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,14,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,15,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,16,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,17,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,18,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,19,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,20,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,21,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,22,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,23,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,24,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,25,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,26,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,27,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,28,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,29,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,30,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,7,31,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,1,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,2,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,3,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,4,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,5,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,6,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,7,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,8,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,9,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,10,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,11,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,12,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,13,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,14,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,15,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,16,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,17,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,18,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,19,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,20,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,21,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,22,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,23,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,24,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,25,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,26,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,27,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,28,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,29,exp,3,5.0,-999.0,2.0
Rabaul,-4.271,152.203,0.688,2014,8,29,exp,3,18.0,-999.0,31.0
Zhupanovsky,53.589,159.15,2.899,2014,8,30,exp,3,5.0,-999.0,2.0
Zhupanovsky,53.589,159.15,2.899,2014,8,31,exp,3,5.0,-999.0,2.0
Holuhraun,64.85,-16.833,0.8,2014,8,31,eff,0,5.0,-999.0,35.0
Zhupanovsky,53.589,159.15,2.899,2014,9,1,exp,3,5.0,-999.0,2.0
Holuhraun,64.85,-16.833,0.8,2014,9,1,eff,0,5.0,-999.0,35.0
Zhupanovsky,53.589,159.15,2.899,2014,9,2,exp,3,5.0,-999.0,2.0
